Year,District,Jan-FebDistrict,Mar-MayDistrict,Jun-SepDistrict,Oct-DecDistrict,AnnualDistrict,JanFebNational,MarMayNational,JunSepNational,OctDecNational,AnnualNational
1997,Surendranagar,20.807499999999997,29.73466666666667,29.08475,25.012,26.849500000000003,20.2,27.23,28.13,23.22,25.35
1998,Surendranagar,21.582500000000003,29.701666666666668,31.086250000000003,26.754666666666665,28.07325,20.83,27.82,28.31,23.43,25.72
1999,Surendranagar,22.555,30.024,29.4635,24.965666666666667,27.327749999999998,20.81,27.81,27.92,23.37,25.57
2000,Surendranagar,19.784,29.287666666666667,28.744500000000002,25.404666666666667,26.551916666666667,20.53,27.63,27.85,23.65,25.53
2001,Surendranagar,21.814999999999998,28.905,28.849249999999998,24.643666666666665,26.639416666666673,20.78,27.73,27.92,23.61,25.6
2002,Surendranagar,20.217,29.580666666666662,29.20825,24.817333333333334,26.70508333333333,20.74,28.02,28.17,23.57,25.74
2003,Surendranagar,20.153,28.837333333333333,29.29625,24.904,26.559583333333336,20.71,27.83,28.1,23.33,25.61
2004,Surendranagar,21.898,29.290000000000003,29.895000000000003,25.961000000000002,27.42741666666667,20.76,28.1,28.02,23.3,25.65
2005,Surendranagar,21.201999999999998,30.069333333333333,28.43,24.672,26.695666666666664,20.8,27.7,28.25,23.1,25.58
2006,Surendranagar,20.5045,29.029666666666667,30.063249999999996,25.39633333333333,27.045000000000005,21.39,27.69,28.02,23.59,25.72
2007,Surendranagar,21.5355,30.170666666666666,29.041000000000004,24.64766666666667,26.974166666666672,20.92,27.84,28.11,23.42,25.67
2008,Surendranagar,20.3615,28.889333333333337,29.02975,24.64,26.4525,20.26,27.7,27.85,23.85,25.55
2009,Surendranagar,20.646,29.929000000000002,29.399,25.206,27.024416666666667,21.59,28.12,28.55,23.61,26.05
2010,Surendranagar,21.018500000000003,29.37766666666667,28.994,24.66633333333333,26.678750000000004,21.09,28.89,28.2,23.58,26.03
2011,Surendranagar,20.5875,29.304000000000002,29.1065,25.615,26.86316666666666,20.52,27.67,28.06,23.71,25.62
2012,Surendranagar,20.431,29.495333333333335,28.572750000000003,25.47066666666667,26.670916666666667,20.36,27.82,28.26,23.33,25.6
2013,Surendranagar,20.6515,30.183666666666667,28.941750000000003,25.709000000000003,27.06233333333333,20.93,28.04,28.03,23.36,25.68
1997,The Dangs,22.5965,28.609666666666666,27.056749999999997,24.994,26.18591666666667,20.2,27.23,28.13,23.22,25.35
1998,The Dangs,23.148000000000003,28.745666666666665,28.012500000000003,25.866,26.848416666666665,20.83,27.82,28.31,23.43,25.72
1999,The Dangs,23.6995,28.878333333333334,27.458,24.826333333333338,26.52875,20.81,27.81,27.92,23.37,25.57
2000,The Dangs,22.3415,28.245,26.9055,25.524666666666672,26.134500000000003,20.53,27.63,27.85,23.65,25.53
2001,The Dangs,23.4955,27.81533333333333,26.732,25.522333333333332,26.160999999999998,20.78,27.73,27.92,23.61,25.6
2002,The Dangs,22.044,28.642666666666667,27.15975,25.05666666666667,26.152083333333334,20.74,28.02,28.17,23.57,25.74
2003,The Dangs,22.0395,28.177000000000003,27.65425,25.225333333333328,26.24191666666667,20.71,27.83,28.1,23.33,25.61
2004,The Dangs,22.895,28.275666666666666,27.3355,25.52933333333333,26.378916666666665,20.76,28.1,28.02,23.3,25.65
2005,The Dangs,22.597,28.614333333333335,26.43525,24.99,25.979000000000003,20.8,27.7,28.25,23.1,25.58
2006,The Dangs,21.846000000000004,28.508333333333336,28.181250000000002,25.394333333333336,26.510416666666668,21.39,27.69,28.02,23.59,25.72
2007,The Dangs,23.195,29.07766666666667,27.429000000000002,25.023,26.534000000000002,20.92,27.84,28.11,23.42,25.67
2008,The Dangs,21.5485,27.677999999999997,26.904999999999998,26.119666666666664,26.00916666666667,20.26,27.7,27.85,23.85,25.55
2009,The Dangs,22.441000000000003,29.075999999999997,27.67975,25.423000000000002,26.5915,21.59,28.12,28.55,23.61,26.05
2010,The Dangs,22.595,28.674666666666667,26.759500000000003,24.724333333333334,26.035416666666666,21.09,28.89,28.2,23.58,26.03
2011,The Dangs,22.1945,28.211000000000002,27.08375,25.892333333333337,26.25283333333333,20.52,27.67,28.06,23.71,25.62
2012,The Dangs,22.8855,28.211,26.581,25.525666666666666,26.108750000000004,20.36,27.82,28.26,23.33,25.6
2013,The Dangs,22.2435,29.108666666666664,27.00825,26.057333333333332,26.501500000000007,20.93,28.04,28.03,23.36,25.68
1997,Vadodara,22.631500000000003,30.43466666666667,29.015,25.733333333333334,27.485583333333334,20.2,27.23,28.13,23.22,25.35
1998,Vadodara,23.223,30.589000000000002,30.58125,26.921999999999997,28.442000000000007,20.83,27.82,28.31,23.43,25.72
1999,Vadodara,24.113500000000002,30.951999999999998,29.5425,25.592333333333332,28.002499999999998,20.81,27.81,27.92,23.37,25.57
2000,Vadodara,22.093,30.098666666666663,28.8985,26.205333333333332,27.391000000000002,20.53,27.63,27.85,23.65,25.53
2001,Vadodara,23.5355,29.807,28.692,25.907333333333337,27.415166666666664,20.78,27.73,27.92,23.61,25.6
2002,Vadodara,22.003,30.489666666666665,29.2845,25.533666666666665,27.4345,20.74,28.02,28.17,23.57,25.74
2003,Vadodara,21.68,29.939333333333334,29.514249999999997,25.754666666666665,27.374916666666667,20.71,27.83,28.1,23.33,25.61
2004,Vadodara,23.098,30.16133333333333,29.616500000000002,26.483666666666664,27.88308333333333,20.76,28.1,28.02,23.3,25.65
2005,Vadodara,22.7065,30.636666666666667,28.502,25.483000000000004,27.315,20.8,27.7,28.25,23.1,25.58
2006,Vadodara,21.8675,30.087,30.223,26.296000000000003,27.814666666666668,21.39,27.69,28.02,23.59,25.72
2007,Vadodara,23.3275,31.015666666666664,29.309,25.526,27.792999999999996,20.92,27.84,28.11,23.42,25.67
2008,Vadodara,21.8425,29.630333333333336,28.89325,26.173000000000002,27.222333333333328,20.26,27.7,27.85,23.85,25.55
2009,Vadodara,22.33,30.923666666666666,29.67425,26.126333333333335,27.875583333333335,21.59,28.12,28.55,23.61,26.05
2010,Vadodara,22.6565,30.50466666666667,28.98025,25.25333333333333,27.375666666666664,21.09,28.89,28.2,23.58,26.03
2011,Vadodara,22.109,30.165000000000003,29.24425,26.712333333333333,27.652250000000006,20.52,27.67,28.06,23.71,25.62
2012,Vadodara,22.5435,30.147333333333336,28.5225,26.206333333333333,27.35316666666667,20.36,27.82,28.26,23.33,25.6
2013,Vadodara,22.097,30.957000000000004,29.109750000000002,26.703999999999997,27.801333333333332,20.93,28.04,28.03,23.36,25.68
1997,Ambala,14.565000000000001,26.001,30.287000000000003,19.697,23.947666666666663,20.2,27.23,28.13,23.22,25.35
1998,Ambala,15.971,26.328666666666667,32.42425,21.219333333333335,25.356916666666667,20.83,27.82,28.31,23.43,25.72
1999,Ambala,16.505,28.272000000000002,30.06225,20.536333333333335,24.97366666666667,20.81,27.81,27.92,23.37,25.57
2000,Ambala,14.239,26.28533333333333,29.859,20.134666666666664,23.931166666666666,20.53,27.63,27.85,23.65,25.53
2001,Ambala,16.059,26.014333333333337,30.165,19.915333333333333,24.213916666666663,20.78,27.73,27.92,23.61,25.6
2002,Ambala,14.9165,26.354,30.398249999999997,19.60333333333333,24.108166666666666,20.74,28.02,28.17,23.57,25.74
2003,Ambala,14.6425,26.498,30.133499999999998,20.368333333333336,24.2015,20.71,27.83,28.1,23.33,25.61
2004,Ambala,15.764,26.649333333333335,30.573,20.285,24.551916666666667,20.76,28.1,28.02,23.3,25.65
2005,Ambala,15.3295,27.254,30.40475,20.308333333333334,24.580416666666668,20.8,27.7,28.25,23.1,25.58
2006,Ambala,14.945500000000001,26.825,30.56675,20.852999999999998,24.59933333333333,21.39,27.69,28.02,23.59,25.72
2007,Ambala,15.447500000000002,27.329333333333334,29.710250000000002,19.591,24.208083333333335,20.92,27.84,28.11,23.42,25.67
2008,Ambala,14.895,25.905,30.336,18.626333333333335,23.72733333333333,20.26,27.7,27.85,23.85,25.55
2009,Ambala,13.974499999999999,26.900333333333332,30.92525,21.215666666666664,24.666500000000003,21.59,28.12,28.55,23.61,26.05
2010,Ambala,16.0475,29.53333333333333,31.007,21.518333333333334,25.77316666666667,21.09,28.89,28.2,23.58,26.03
2011,Ambala,14.844999999999999,28.169999999999998,30.463,21.844333333333328,25.132083333333338,20.52,27.67,28.06,23.71,25.62
2012,Ambala,15.474499999999999,27.51733333333333,30.882,21.933999999999997,25.235916666666668,20.36,27.82,28.26,23.33,25.6
2013,Ambala,16.012,28.372,31.052500000000002,21.037666666666667,25.371916666666667,20.93,28.04,28.03,23.36,25.68
1997,Bhiwani,15.073,27.433333333333334,30.91225,20.954,24.913083333333333,20.2,27.23,28.13,23.22,25.35
1998,Bhiwani,16.555500000000002,27.367333333333335,33.21425,21.649666666666665,26.08491666666667,20.83,27.82,28.31,23.43,25.72
1999,Bhiwani,17.173000000000002,29.46666666666667,30.4,21.155333333333335,25.650999999999996,20.81,27.81,27.92,23.37,25.57
2000,Bhiwani,14.9005,27.816333333333336,30.5785,20.861666666666668,24.845749999999995,20.53,27.63,27.85,23.65,25.53
2001,Bhiwani,16.375,27.42,30.67125,20.797,25.007166666666663,20.78,27.73,27.92,23.61,25.6
2002,Bhiwani,15.651,27.65766666666667,31.53525,20.769666666666666,25.227083333333336,20.74,28.02,28.17,23.57,25.74
2003,Bhiwani,15.541,27.546999999999997,30.802,20.907666666666668,24.971166666666665,20.71,27.83,28.1,23.33,25.61
2004,Bhiwani,16.735500000000002,28.08566666666667,31.02975,21.149,25.44116666666667,20.76,28.1,28.02,23.3,25.65
2005,Bhiwani,16.15,28.50533333333333,30.4835,20.865,25.19541666666666,20.8,27.7,28.25,23.1,25.58
2006,Bhiwani,15.3505,27.948666666666668,31.2925,21.277,25.295666666666666,21.39,27.69,28.02,23.59,25.72
2007,Bhiwani,15.787,28.506,30.400750000000002,20.349999999999998,24.97875,20.92,27.84,28.11,23.42,25.67
2008,Bhiwani,15.1875,26.368333333333336,30.407249999999998,18.976333333333333,24.00316666666667,20.26,27.7,27.85,23.85,25.55
2009,Bhiwani,15.669,27.921333333333337,31.00325,21.006,25.17775,21.59,28.12,28.55,23.61,26.05
2010,Bhiwani,15.6105,29.049666666666667,31.21075,21.701333333333334,25.693083333333334,21.09,28.89,28.2,23.58,26.03
2011,Bhiwani,15.3195,29.216333333333335,30.54525,21.617333333333335,25.443416666666664,20.52,27.67,28.06,23.71,25.62
2012,Bhiwani,15.713000000000001,28.176333333333332,30.79925,21.811333333333334,25.382166666666667,20.36,27.82,28.26,23.33,25.6
2013,Bhiwani,15.8575,29.255000000000006,31.292250000000003,21.569333333333333,25.779750000000003,20.93,28.04,28.03,23.36,25.68
1997,Faridabad,15.6965,27.94333333333333,30.813499999999998,21.555333333333333,25.261916666666664,20.2,27.23,28.13,23.22,25.35
1998,Faridabad,17.1895,28.132,32.913000000000004,21.89,26.341416666666664,20.83,27.82,28.31,23.43,25.72
1999,Faridabad,17.6505,29.63433333333333,30.2915,21.42833333333333,25.804583333333337,20.81,27.81,27.92,23.37,25.57
2000,Faridabad,15.279,28.072999999999997,30.48075,21.111666666666665,25.002916666666664,20.53,27.63,27.85,23.65,25.53
2001,Faridabad,16.997,27.60766666666667,30.49825,21.285,25.222083333333334,20.78,27.73,27.92,23.61,25.6
2002,Faridabad,16.128500000000003,28.166666666666668,31.26525,20.704333333333334,25.327583333333333,20.74,28.02,28.17,23.57,25.74
2003,Faridabad,15.855,28.048666666666666,30.785000000000004,21.138333333333335,25.200916666666668,20.71,27.83,28.1,23.33,25.61
2004,Faridabad,17.088,28.147999999999996,30.546750000000003,21.337666666666667,25.40166666666667,20.76,28.1,28.02,23.3,25.65
2005,Faridabad,16.755499999999998,28.524,30.31725,21.182999999999996,25.32508333333333,20.8,27.7,28.25,23.1,25.58
2006,Faridabad,15.7685,28.194666666666667,31.052500000000002,21.53833333333333,25.412166666666664,21.39,27.69,28.02,23.59,25.72
2007,Faridabad,16.038,28.760666666666665,29.895500000000002,20.517666666666667,24.957749999999994,20.92,27.84,28.11,23.42,25.67
2008,Faridabad,15.297999999999998,26.870333333333335,30.16075,19.38866666666667,24.167999999999996,20.26,27.7,27.85,23.85,25.55
2009,Faridabad,15.7875,28.32466666666667,30.67875,21.293333333333333,25.262,21.59,28.12,28.55,23.61,26.05
2010,Faridabad,15.8995,29.550666666666668,30.977750000000004,21.535999999999998,25.7475,21.09,28.89,28.2,23.58,26.03
2011,Faridabad,15.361,29.302999999999997,30.265,21.92833333333333,25.456333333333333,20.52,27.67,28.06,23.71,25.62
2012,Faridabad,15.9985,28.393,30.516000000000002,22.111,25.464416666666665,20.36,27.82,28.26,23.33,25.6
2013,Faridabad,16.077,29.691000000000003,31.079750000000004,21.898,25.936666666666667,20.93,28.04,28.03,23.36,25.68
1997,Fatehabad,14.887,27.11266666666667,31.509999999999998,20.734333333333332,24.946249999999996,20.2,27.23,28.13,23.22,25.35
1998,Fatehabad,16.3455,27.057999999999996,33.85625,21.76266666666667,26.214833333333335,20.83,27.82,28.31,23.43,25.72
1999,Fatehabad,16.8905,29.43166666666667,31.113,21.231333333333335,25.85183333333333,20.81,27.81,27.92,23.37,25.57
2000,Fatehabad,14.6995,27.63766666666667,31.288249999999998,20.861,25.004,20.53,27.63,27.85,23.65,25.53
2001,Fatehabad,16.198999999999998,27.38033333333333,31.42125,20.737,25.202916666666667,20.78,27.73,27.92,23.61,25.6
2002,Fatehabad,15.399999999999999,27.42533333333333,32.29,20.97566666666667,25.43025,20.74,28.02,28.17,23.57,25.74
2003,Fatehabad,15.499500000000001,27.389,31.4045,21.038999999999998,25.158416666666668,20.71,27.83,28.1,23.33,25.61
2004,Fatehabad,16.587500000000002,28.156000000000002,31.9715,21.151333333333337,25.748583333333332,20.76,28.1,28.02,23.3,25.65
2005,Fatehabad,15.803,28.563333333333333,31.28225,20.916,25.431083333333337,20.8,27.7,28.25,23.1,25.58
2006,Fatehabad,15.287,27.86366666666667,32.00725,21.368,25.524833333333333,21.39,27.69,28.02,23.59,25.72
2007,Fatehabad,15.8395,28.457000000000004,31.323500000000003,20.43466666666667,25.304000000000002,20.92,27.84,28.11,23.42,25.67
2008,Fatehabad,15.069500000000001,26.451999999999998,31.20925,19.089666666666666,24.300083333333333,20.26,27.7,27.85,23.85,25.55
2009,Fatehabad,15.5535,27.91566666666667,31.84275,21.025333333333332,25.44175,21.59,28.12,28.55,23.61,26.05
2010,Fatehabad,15.475999999999999,29.186333333333334,31.991000000000003,21.730999999999998,25.972333333333335,21.09,28.89,28.2,23.58,26.03
2011,Fatehabad,15.024999999999999,29.35666666666667,31.325499999999998,21.680333333333333,25.705250000000003,20.52,27.67,28.06,23.71,25.62
2012,Fatehabad,15.5505,28.326666666666668,31.55375,21.93466666666667,25.674999999999997,20.36,27.82,28.26,23.33,25.6
2013,Fatehabad,15.822000000000001,29.07166666666667,32.05225,21.62433333333333,25.99508333333333,20.93,28.04,28.03,23.36,25.68
1997,Gurgaon,15.5325,27.726,30.58875,21.414333333333335,25.070083333333333,20.2,27.23,28.13,23.22,25.35
1998,Gurgaon,17.0015,27.834999999999997,32.744749999999996,21.608666666666668,26.109416666666664,20.83,27.82,28.31,23.43,25.72
1999,Gurgaon,17.482,29.38,30.052500000000002,21.210333333333335,25.578749999999996,20.81,27.81,27.92,23.37,25.57
2000,Gurgaon,15.0945,27.855333333333334,30.102249999999998,20.891000000000002,24.736416666666667,20.53,27.63,27.85,23.65,25.53
2001,Gurgaon,16.7105,27.356666666666666,30.21875,21.046000000000003,24.95866666666667,20.78,27.73,27.92,23.61,25.6
2002,Gurgaon,15.9255,27.880666666666666,31.017,20.48766666666667,25.085333333333335,20.74,28.02,28.17,23.57,25.74
2003,Gurgaon,15.6775,27.811666666666667,30.54875,20.891000000000002,24.971500000000002,20.71,27.83,28.1,23.33,25.61
2004,Gurgaon,16.923000000000002,27.913,30.334500000000002,21.181,25.2055,20.76,28.1,28.02,23.3,25.65
2005,Gurgaon,16.6585,28.32133333333333,30.045749999999998,20.978333333333335,25.116583333333335,20.8,27.7,28.25,23.1,25.58
2006,Gurgaon,15.5545,27.936666666666667,30.841,21.374666666666666,25.20058333333333,21.39,27.69,28.02,23.59,25.72
2007,Gurgaon,15.787500000000001,28.49533333333334,29.675250000000002,20.377,24.741083333333336,20.92,27.84,28.11,23.42,25.67
2008,Gurgaon,15.197500000000002,26.584333333333333,29.890750000000004,19.195333333333334,23.94141666666667,20.26,27.7,27.85,23.85,25.55
2009,Gurgaon,15.687999999999999,28.051,30.4875,21.12333333333333,25.070750000000004,21.59,28.12,28.55,23.61,26.05
2010,Gurgaon,15.7485,29.24866666666667,30.71425,21.44033333333333,25.535083333333336,21.09,28.89,28.2,23.58,26.03
2011,Gurgaon,15.300999999999998,29.060000000000002,30.033499999999997,21.787666666666667,25.273249999999994,20.52,27.67,28.06,23.71,25.62
2012,Gurgaon,15.8485,28.112333333333336,30.253000000000004,21.938666666666666,25.2385,20.36,27.82,28.26,23.33,25.6
2013,Gurgaon,15.9235,29.413333333333338,30.835,21.742333333333335,25.721166666666665,20.93,28.04,28.03,23.36,25.68
1997,Hisar,15.0575,27.351,31.308,20.904666666666667,25.0095,20.2,27.23,28.13,23.22,25.35
1998,Hisar,16.5265,27.256333333333334,33.68,21.832000000000004,26.25316666666666,20.83,27.82,28.31,23.43,25.72
1999,Hisar,17.1045,29.540333333333336,30.798500000000004,21.287333333333333,25.82383333333333,20.81,27.81,27.92,23.37,25.57
2000,Hisar,14.889,27.834666666666664,31.089750000000002,20.963666666666665,25.04433333333333,20.53,27.63,27.85,23.65,25.53
2001,Hisar,16.3825,27.477666666666668,31.191499999999998,20.88533333333333,25.218333333333334,20.78,27.73,27.92,23.61,25.6
2002,Hisar,15.540000000000001,27.60966666666667,32.0545,21.029666666666667,25.43466666666667,20.74,28.02,28.17,23.57,25.74
2003,Hisar,15.6395,27.529,31.164249999999996,21.042333333333332,25.1375,20.71,27.83,28.1,23.33,25.61
2004,Hisar,16.736,28.216333333333335,31.594250000000002,21.191333333333333,25.67266666666666,20.76,28.1,28.02,23.3,25.65
2005,Hisar,16.0,28.602999999999998,30.970750000000002,20.956333333333333,25.380083333333335,20.8,27.7,28.25,23.1,25.58
2006,Hisar,15.354,28.008,31.73525,21.328333333333333,25.471500000000002,21.39,27.69,28.02,23.59,25.72
2007,Hisar,15.895,28.57766666666667,31.0005,20.435000000000002,25.235833333333332,20.92,27.84,28.11,23.42,25.67
2008,Hisar,15.145500000000002,26.488333333333333,30.89625,19.063666666666666,24.211000000000002,20.26,27.7,27.85,23.85,25.55
2009,Hisar,15.617999999999999,27.996333333333336,31.542,21.044666666666668,25.37725,21.59,28.12,28.55,23.61,26.05
2010,Hisar,15.565999999999999,29.197333333333336,31.697250000000004,21.711333333333332,25.887249999999995,21.09,28.89,28.2,23.58,26.03
2011,Hisar,15.1515,29.407,31.01175,21.647333333333332,25.626083333333337,20.52,27.67,28.06,23.71,25.62
2012,Hisar,15.6525,28.329666666666668,31.247750000000003,21.91033333333333,25.584666666666667,20.36,27.82,28.26,23.33,25.6
2013,Hisar,15.863,29.230666666666668,31.72675,21.599666666666668,25.926999999999996,20.93,28.04,28.03,23.36,25.68
1997,Jhajjar,15.285,27.291,30.632,21.024666666666665,24.83708333333333,20.2,27.23,28.13,23.22,25.35
1998,Jhajjar,16.7795,27.402333333333335,32.844,21.73733333333333,26.0295,20.83,27.82,28.31,23.43,25.72
1999,Jhajjar,17.326999999999998,29.276333333333337,30.124499999999998,21.224666666666664,25.55458333333333,20.81,27.81,27.92,23.37,25.57
2000,Jhajjar,15.016000000000002,27.659666666666666,30.50675,20.893666666666665,24.809916666666666,20.53,27.63,27.85,23.65,25.53
2001,Jhajjar,16.645,27.188333333333333,30.4955,20.963333333333335,24.977249999999998,20.78,27.73,27.92,23.61,25.6
2002,Jhajjar,15.812999999999999,27.587,31.27825,20.707,25.13508333333333,20.74,28.02,28.17,23.57,25.74
2003,Jhajjar,15.666,27.500666666666664,30.642249999999997,20.950333333333333,24.937833333333334,20.71,27.83,28.1,23.33,25.61
2004,Jhajjar,16.827,27.845,30.615,21.026,25.227249999999998,20.76,28.1,28.02,23.3,25.65
2005,Jhajjar,16.2255,28.221666666666664,30.256,20.879,25.06475,20.8,27.7,28.25,23.1,25.58
2006,Jhajjar,15.507000000000001,27.83866666666667,30.93325,21.222,25.160750000000004,21.39,27.69,28.02,23.59,25.72
2007,Jhajjar,15.9285,28.374000000000006,30.0065,20.259333333333334,24.815250000000002,20.92,27.84,28.11,23.42,25.67
2008,Jhajjar,15.045,26.402666666666665,30.10625,19.014,23.897083333333338,20.26,27.7,27.85,23.85,25.55
2009,Jhajjar,15.583499999999999,27.846666666666664,30.666,20.94633333333333,25.0175,21.59,28.12,28.55,23.61,26.05
